Start (s),End (s),Scientific name,Common name,Confidence,File
45.0,48.0,Psilopogon haemacephalus,Coppersmith Barbet,0.9241,D:\TST_DATA\STR_01\STR\LC_02\rec_5\Data\TST-5_20260214_084500.wav
48.0,51.0,Psilopogon haemacephalus,Coppersmith Barbet,0.7315,D:\TST_DATA\STR_01\STR\LC_02\rec_5\Data\TST-5_20260214_084500.wav
54.0,57.0,Psilopogon viridis,White-cheeked Barbet,0.7466,D:\TST_DATA\STR_01\STR\LC_02\rec_5\Data\TST-5_20260214_084500.wav
84.0,87.0,Psilopogon haemacephalus,Coppersmith Barbet,0.7144,D:\TST_DATA\STR_01\STR\LC_02\rec_5\Data\TST-5_20260214_084500.wav
99.0,102.0,Psilopogon haemacephalus,Coppersmith Barbet,0.8482,D:\TST_DATA\STR_01\STR\LC_02\rec_5\Data\TST-5_20260214_084500.wav
108.0,111.0,Psilopogon haemacephalus,Coppersmith Barbet,0.7343,D:\TST_DATA\STR_01\STR\LC_02\rec_5\Data\TST-5_20260214_084500.wav
114.0,117.0,Psilopogon haemacephalus,Coppersmith Barbet,0.7156,D:\TST_DATA\STR_01\STR\LC_02\rec_5\Data\TST-5_20260214_084500.wav
123.0,126.0,Psilopogon viridis,White-cheeked Barbet,0.7977,D:\TST_DATA\STR_01\STR\LC_02\rec_5\Data\TST-5_20260214_084500.wav
129.0,132.0,Psilopogon viridis,White-cheeked Barbet,0.7317,D:\TST_DATA\STR_01\STR\LC_02\rec_5\Data\TST-5_20260214_084500.wav
135.0,138.0,Psilopogon viridis,White-cheeked Barbet,0.8443,D:\TST_DATA\STR_01\STR\LC_02\rec_5\Data\TST-5_20260214_084500.wav
168.0,171.0,Orthotomus sutorius,Common Tailorbird,0.7026,D:\TST_DATA\STR_01\STR\LC_02\rec_5\Data\TST-5_20260214_084500.wav
213.0,216.0,Psilopogon viridis,White-cheeked Barbet,0.8229,D:\TST_DATA\STR_01\STR\LC_02\rec_5\Data\TST-5_20260214_084500.wav
