Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.7177,D:\TST_DATA\STR_01\STR\LC_02\rec_5\Data\TST-5_20260216_063000.wav
30.0,33.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.7322,D:\TST_DATA\STR_01\STR\LC_02\rec_5\Data\TST-5_20260216_063000.wav
36.0,39.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9635,D:\TST_DATA\STR_01\STR\LC_02\rec_5\Data\TST-5_20260216_063000.wav
48.0,51.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.7102,D:\TST_DATA\STR_01\STR\LC_02\rec_5\Data\TST-5_20260216_063000.wav
51.0,54.0,Gallus sonneratii,Gray Junglefowl,0.8897,D:\TST_DATA\STR_01\STR\LC_02\rec_5\Data\TST-5_20260216_063000.wav
123.0,126.0,Dumetia hyperythra,Tawny-bellied Babbler,0.7628,D:\TST_DATA\STR_01\STR\LC_02\rec_5\Data\TST-5_20260216_063000.wav
132.0,135.0,Gallus sonneratii,Gray Junglefowl,0.7865,D:\TST_DATA\STR_01\STR\LC_02\rec_5\Data\TST-5_20260216_063000.wav
180.0,183.0,Psilopogon haemacephalus,Coppersmith Barbet,0.7823,D:\TST_DATA\STR_01\STR\LC_02\rec_5\Data\TST-5_20260216_063000.wav
198.0,201.0,Gallus sonneratii,Gray Junglefowl,0.8311,D:\TST_DATA\STR_01\STR\LC_02\rec_5\Data\TST-5_20260216_063000.wav
219.0,222.0,Gallus sonneratii,Gray Junglefowl,0.9624,D:\TST_DATA\STR_01\STR\LC_02\rec_5\Data\TST-5_20260216_063000.wav
231.0,234.0,Gallus sonneratii,Gray Junglefowl,0.7255,D:\TST_DATA\STR_01\STR\LC_02\rec_5\Data\TST-5_20260216_063000.wav
240.0,243.0,Pycnonotus luteolus,White-browed Bulbul,0.9380,D:\TST_DATA\STR_01\STR\LC_02\rec_5\Data\TST-5_20260216_063000.wav
273.0,276.0,Gallus sonneratii,Gray Junglefowl,0.8434,D:\TST_DATA\STR_01\STR\LC_02\rec_5\Data\TST-5_20260216_063000.wav
279.0,282.0,Pycnonotus luteolus,White-browed Bulbul,0.9351,D:\TST_DATA\STR_01\STR\LC_02\rec_5\Data\TST-5_20260216_063000.wav
294.0,297.0,Gallus sonneratii,Gray Junglefowl,0.8240,D:\TST_DATA\STR_01\STR\LC_02\rec_5\Data\TST-5_20260216_063000.wav
297.0,300.0,Pycnonotus luteolus,White-browed Bulbul,0.9776,D:\TST_DATA\STR_01\STR\LC_02\rec_5\Data\TST-5_20260216_063000.wav
297.0,300.0,Gallus sonneratii,Gray Junglefowl,0.7114,D:\TST_DATA\STR_01\STR\LC_02\rec_5\Data\TST-5_20260216_063000.wav
