Start (s),End (s),Scientific name,Common name,Confidence,File
39.0,42.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.8966,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_01\TST-7_20260405_071500.wav
54.0,57.0,Gallus sonneratii,Gray Junglefowl,0.9026,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_01\TST-7_20260405_071500.wav
66.0,69.0,Psilopogon viridis,White-cheeked Barbet,0.8007,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_01\TST-7_20260405_071500.wav
69.0,72.0,Psilopogon viridis,White-cheeked Barbet,0.7575,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_01\TST-7_20260405_071500.wav
72.0,75.0,Psilopogon viridis,White-cheeked Barbet,0.7217,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_01\TST-7_20260405_071500.wav
90.0,93.0,Gallus sonneratii,Gray Junglefowl,0.8368,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_01\TST-7_20260405_071500.wav
129.0,132.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.7525,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_01\TST-7_20260405_071500.wav
132.0,135.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.9792,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_01\TST-7_20260405_071500.wav
141.0,144.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.8619,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_01\TST-7_20260405_071500.wav
150.0,153.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.9359,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_01\TST-7_20260405_071500.wav
153.0,156.0,Gallus sonneratii,Gray Junglefowl,0.7282,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_01\TST-7_20260405_071500.wav
174.0,177.0,Psilopogon viridis,White-cheeked Barbet,0.7183,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_01\TST-7_20260405_071500.wav
180.0,183.0,Psittacula cyanocephala,Plum-headed Parakeet,0.7098,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_01\TST-7_20260405_071500.wav
183.0,186.0,Psilopogon viridis,White-cheeked Barbet,0.8979,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_01\TST-7_20260405_071500.wav
189.0,192.0,Psilopogon viridis,White-cheeked Barbet,0.8813,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_01\TST-7_20260405_071500.wav
192.0,195.0,Psilopogon viridis,White-cheeked Barbet,0.9181,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_01\TST-7_20260405_071500.wav
195.0,198.0,Psilopogon viridis,White-cheeked Barbet,0.7260,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_01\TST-7_20260405_071500.wav
210.0,213.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.7320,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_01\TST-7_20260405_071500.wav
225.0,228.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.8011,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_01\TST-7_20260405_071500.wav
234.0,237.0,Psittacula cyanocephala,Plum-headed Parakeet,0.8169,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_01\TST-7_20260405_071500.wav
252.0,255.0,Pericrocotus flammeus,Orange Minivet,0.8508,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_01\TST-7_20260405_071500.wav
255.0,258.0,Pericrocotus flammeus,Orange Minivet,0.7487,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_01\TST-7_20260405_071500.wav
258.0,261.0,Pericrocotus flammeus,Orange Minivet,0.9665,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_01\TST-7_20260405_071500.wav
261.0,264.0,Pericrocotus flammeus,Orange Minivet,0.9984,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_01\TST-7_20260405_071500.wav
267.0,270.0,Pericrocotus flammeus,Orange Minivet,0.9561,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_01\TST-7_20260405_071500.wav
