Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Gallus sonneratii,Gray Junglefowl,0.9822,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_01\TST-7_20260330_183000.wav
9.0,12.0,Gallus sonneratii,Gray Junglefowl,0.9841,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_01\TST-7_20260330_183000.wav
18.0,21.0,Gallus sonneratii,Gray Junglefowl,0.9721,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_01\TST-7_20260330_183000.wav
27.0,30.0,Gallus sonneratii,Gray Junglefowl,0.9562,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_01\TST-7_20260330_183000.wav
36.0,39.0,Gallus sonneratii,Gray Junglefowl,0.8372,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_01\TST-7_20260330_183000.wav
45.0,48.0,Gallus sonneratii,Gray Junglefowl,0.8880,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_01\TST-7_20260330_183000.wav
48.0,51.0,Gallus sonneratii,Gray Junglefowl,0.8595,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_01\TST-7_20260330_183000.wav
51.0,54.0,Gallus sonneratii,Gray Junglefowl,0.9722,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_01\TST-7_20260330_183000.wav
60.0,63.0,Gallus sonneratii,Gray Junglefowl,0.8971,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_01\TST-7_20260330_183000.wav
66.0,69.0,Gallus sonneratii,Gray Junglefowl,0.9315,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_01\TST-7_20260330_183000.wav
72.0,75.0,Gallus sonneratii,Gray Junglefowl,0.8278,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_01\TST-7_20260330_183000.wav
105.0,108.0,Gallus sonneratii,Gray Junglefowl,0.7907,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_01\TST-7_20260330_183000.wav
120.0,123.0,Gallus sonneratii,Gray Junglefowl,0.9747,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_01\TST-7_20260330_183000.wav
123.0,126.0,Gallus sonneratii,Gray Junglefowl,0.7680,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_01\TST-7_20260330_183000.wav
132.0,135.0,Gallus sonneratii,Gray Junglefowl,0.9925,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_01\TST-7_20260330_183000.wav
141.0,144.0,Gallus sonneratii,Gray Junglefowl,0.7256,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_01\TST-7_20260330_183000.wav
162.0,165.0,Gallus sonneratii,Gray Junglefowl,0.8482,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_01\TST-7_20260330_183000.wav
165.0,168.0,Gallus sonneratii,Gray Junglefowl,0.9533,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_01\TST-7_20260330_183000.wav
