Start (s),End (s),Scientific name,Common name,Confidence,File
39.0,42.0,Gallus sonneratii,Gray Junglefowl,0.9927,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_01\TST-7_20260327_181500.wav
42.0,45.0,Gallus sonneratii,Gray Junglefowl,0.7720,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_01\TST-7_20260327_181500.wav
72.0,75.0,Gallus sonneratii,Gray Junglefowl,0.9464,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_01\TST-7_20260327_181500.wav
90.0,93.0,Gallus sonneratii,Gray Junglefowl,0.9378,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_01\TST-7_20260327_181500.wav
93.0,96.0,Gallus sonneratii,Gray Junglefowl,0.9699,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_01\TST-7_20260327_181500.wav
120.0,123.0,Gallus sonneratii,Gray Junglefowl,0.9669,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_01\TST-7_20260327_181500.wav
123.0,126.0,Oriolus xanthornus,Black-hooded Oriole,0.7931,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_01\TST-7_20260327_181500.wav
132.0,135.0,Oriolus xanthornus,Black-hooded Oriole,0.9132,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_01\TST-7_20260327_181500.wav
138.0,141.0,Oriolus xanthornus,Black-hooded Oriole,0.9106,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_01\TST-7_20260327_181500.wav
141.0,144.0,Oriolus xanthornus,Black-hooded Oriole,0.8614,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_01\TST-7_20260327_181500.wav
153.0,156.0,Oriolus xanthornus,Black-hooded Oriole,0.7652,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_01\TST-7_20260327_181500.wav
159.0,162.0,Oriolus xanthornus,Black-hooded Oriole,0.7891,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_01\TST-7_20260327_181500.wav
165.0,168.0,Gallus sonneratii,Gray Junglefowl,0.9914,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_01\TST-7_20260327_181500.wav
177.0,180.0,Oriolus xanthornus,Black-hooded Oriole,0.9029,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_01\TST-7_20260327_181500.wav
189.0,192.0,Psittacula cyanocephala,Plum-headed Parakeet,0.8532,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_01\TST-7_20260327_181500.wav
192.0,195.0,Psittacula cyanocephala,Plum-headed Parakeet,0.8235,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_01\TST-7_20260327_181500.wav
204.0,207.0,Oriolus xanthornus,Black-hooded Oriole,0.7766,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_01\TST-7_20260327_181500.wav
225.0,228.0,Oriolus xanthornus,Black-hooded Oriole,0.8435,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_01\TST-7_20260327_181500.wav
231.0,234.0,Gallus sonneratii,Gray Junglefowl,0.9882,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_01\TST-7_20260327_181500.wav
246.0,249.0,Gallus sonneratii,Gray Junglefowl,0.9407,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_01\TST-7_20260327_181500.wav
273.0,276.0,Gallus sonneratii,Gray Junglefowl,0.7392,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_01\TST-7_20260327_181500.wav
282.0,285.0,Psittacula cyanocephala,Plum-headed Parakeet,0.9887,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_01\TST-7_20260327_181500.wav
288.0,291.0,Gallus sonneratii,Gray Junglefowl,0.8837,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_01\TST-7_20260327_181500.wav
294.0,297.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.7369,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_01\TST-7_20260327_181500.wav
