Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Gallus sonneratii,Gray Junglefowl,0.9876,D:\TST_DATA\STR_01\STR\NLC_02\rec_4\Data\TST-4_20260216_070000.wav
9.0,12.0,Gallus sonneratii,Gray Junglefowl,0.9899,D:\TST_DATA\STR_01\STR\NLC_02\rec_4\Data\TST-4_20260216_070000.wav
18.0,21.0,Gallus sonneratii,Gray Junglefowl,0.9817,D:\TST_DATA\STR_01\STR\NLC_02\rec_4\Data\TST-4_20260216_070000.wav
21.0,24.0,Gallus sonneratii,Gray Junglefowl,0.9978,D:\TST_DATA\STR_01\STR\NLC_02\rec_4\Data\TST-4_20260216_070000.wav
30.0,33.0,Gallus sonneratii,Gray Junglefowl,0.9920,D:\TST_DATA\STR_01\STR\NLC_02\rec_4\Data\TST-4_20260216_070000.wav
39.0,42.0,Pycnonotus luteolus,White-browed Bulbul,0.8668,D:\TST_DATA\STR_01\STR\NLC_02\rec_4\Data\TST-4_20260216_070000.wav
42.0,45.0,Gallus sonneratii,Gray Junglefowl,0.9969,D:\TST_DATA\STR_01\STR\NLC_02\rec_4\Data\TST-4_20260216_070000.wav
54.0,57.0,Gallus sonneratii,Gray Junglefowl,0.9985,D:\TST_DATA\STR_01\STR\NLC_02\rec_4\Data\TST-4_20260216_070000.wav
66.0,69.0,Gallus sonneratii,Gray Junglefowl,0.9713,D:\TST_DATA\STR_01\STR\NLC_02\rec_4\Data\TST-4_20260216_070000.wav
81.0,84.0,Gallus sonneratii,Gray Junglefowl,0.9959,D:\TST_DATA\STR_01\STR\NLC_02\rec_4\Data\TST-4_20260216_070000.wav
93.0,96.0,Gallus sonneratii,Gray Junglefowl,0.9949,D:\TST_DATA\STR_01\STR\NLC_02\rec_4\Data\TST-4_20260216_070000.wav
96.0,99.0,Gallus sonneratii,Gray Junglefowl,0.9927,D:\TST_DATA\STR_01\STR\NLC_02\rec_4\Data\TST-4_20260216_070000.wav
