Start (s),End (s),Scientific name,Common name,Confidence,File
192.0,195.0,Gallus sonneratii,Gray Junglefowl,0.9156,D:\TST_DATA\STR_01\STR\NLC_02\rec_4\Data\TST-4_20260220_180000.wav
204.0,207.0,Gallus sonneratii,Gray Junglefowl,0.9939,D:\TST_DATA\STR_01\STR\NLC_02\rec_4\Data\TST-4_20260220_180000.wav
213.0,216.0,Gallus sonneratii,Gray Junglefowl,0.9909,D:\TST_DATA\STR_01\STR\NLC_02\rec_4\Data\TST-4_20260220_180000.wav
222.0,225.0,Gallus sonneratii,Gray Junglefowl,0.9941,D:\TST_DATA\STR_01\STR\NLC_02\rec_4\Data\TST-4_20260220_180000.wav
231.0,234.0,Gallus sonneratii,Gray Junglefowl,0.9900,D:\TST_DATA\STR_01\STR\NLC_02\rec_4\Data\TST-4_20260220_180000.wav
240.0,243.0,Gallus sonneratii,Gray Junglefowl,0.9008,D:\TST_DATA\STR_01\STR\NLC_02\rec_4\Data\TST-4_20260220_180000.wav
243.0,246.0,Gallus sonneratii,Gray Junglefowl,0.9962,D:\TST_DATA\STR_01\STR\NLC_02\rec_4\Data\TST-4_20260220_180000.wav
249.0,252.0,Gallus sonneratii,Gray Junglefowl,0.7391,D:\TST_DATA\STR_01\STR\NLC_02\rec_4\Data\TST-4_20260220_180000.wav
252.0,255.0,Gallus sonneratii,Gray Junglefowl,0.9582,D:\TST_DATA\STR_01\STR\NLC_02\rec_4\Data\TST-4_20260220_180000.wav
255.0,258.0,Gallus sonneratii,Gray Junglefowl,0.9956,D:\TST_DATA\STR_01\STR\NLC_02\rec_4\Data\TST-4_20260220_180000.wav
264.0,267.0,Gallus sonneratii,Gray Junglefowl,0.9905,D:\TST_DATA\STR_01\STR\NLC_02\rec_4\Data\TST-4_20260220_180000.wav
267.0,270.0,Gallus sonneratii,Gray Junglefowl,0.8785,D:\TST_DATA\STR_01\STR\NLC_02\rec_4\Data\TST-4_20260220_180000.wav
270.0,273.0,Gallus sonneratii,Gray Junglefowl,0.9894,D:\TST_DATA\STR_01\STR\NLC_02\rec_4\Data\TST-4_20260220_180000.wav
276.0,279.0,Gallus sonneratii,Gray Junglefowl,0.9573,D:\TST_DATA\STR_01\STR\NLC_02\rec_4\Data\TST-4_20260220_180000.wav
279.0,282.0,Gallus sonneratii,Gray Junglefowl,0.8618,D:\TST_DATA\STR_01\STR\NLC_02\rec_4\Data\TST-4_20260220_180000.wav
282.0,285.0,Gallus sonneratii,Gray Junglefowl,0.9936,D:\TST_DATA\STR_01\STR\NLC_02\rec_4\Data\TST-4_20260220_180000.wav
288.0,291.0,Gallus sonneratii,Gray Junglefowl,0.9377,D:\TST_DATA\STR_01\STR\NLC_02\rec_4\Data\TST-4_20260220_180000.wav
294.0,297.0,Gallus sonneratii,Gray Junglefowl,0.9696,D:\TST_DATA\STR_01\STR\NLC_02\rec_4\Data\TST-4_20260220_180000.wav
