Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Dendrocitta vagabunda,Rufous Treepie,0.9980,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260214_161500.wav
12.0,15.0,Dendrocitta vagabunda,Rufous Treepie,0.9918,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260214_161500.wav
18.0,21.0,Dendrocitta vagabunda,Rufous Treepie,0.8408,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260214_161500.wav
21.0,24.0,Dendrocitta vagabunda,Rufous Treepie,0.9549,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260214_161500.wav
24.0,27.0,Dendrocitta vagabunda,Rufous Treepie,0.9843,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260214_161500.wav
27.0,30.0,Dendrocitta vagabunda,Rufous Treepie,0.9262,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260214_161500.wav
33.0,36.0,Dendrocitta vagabunda,Rufous Treepie,0.9969,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260214_161500.wav
42.0,45.0,Dendrocitta vagabunda,Rufous Treepie,0.9971,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260214_161500.wav
45.0,48.0,Dendrocitta vagabunda,Rufous Treepie,0.9587,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260214_161500.wav
69.0,72.0,Dendrocitta vagabunda,Rufous Treepie,0.8073,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260214_161500.wav
102.0,105.0,Gracula indica,Southern Hill Myna,0.7715,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260214_161500.wav
120.0,123.0,Psilopogon viridis,White-cheeked Barbet,0.9329,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260214_161500.wav
126.0,129.0,Psilopogon viridis,White-cheeked Barbet,0.9405,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260214_161500.wav
132.0,135.0,Psilopogon viridis,White-cheeked Barbet,0.8931,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260214_161500.wav
282.0,285.0,Psilopogon viridis,White-cheeked Barbet,0.9327,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260214_161500.wav
285.0,288.0,Psilopogon viridis,White-cheeked Barbet,0.9026,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260214_161500.wav
288.0,291.0,Psilopogon viridis,White-cheeked Barbet,0.9701,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260214_161500.wav
291.0,294.0,Psilopogon viridis,White-cheeked Barbet,0.8869,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260214_161500.wav
294.0,297.0,Psilopogon viridis,White-cheeked Barbet,0.9628,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260214_161500.wav
297.0,300.0,Psilopogon viridis,White-cheeked Barbet,0.9564,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260214_161500.wav
