Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Dendrocitta vagabunda,Rufous Treepie,0.9679,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260221_181500.wav
3.0,6.0,Dendrocitta vagabunda,Rufous Treepie,0.9994,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260221_181500.wav
6.0,9.0,Dendrocitta vagabunda,Rufous Treepie,0.9989,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260221_181500.wav
9.0,12.0,Dendrocitta vagabunda,Rufous Treepie,0.9771,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260221_181500.wav
12.0,15.0,Dendrocitta vagabunda,Rufous Treepie,0.9968,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260221_181500.wav
18.0,21.0,Dendrocitta vagabunda,Rufous Treepie,0.9789,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260221_181500.wav
21.0,24.0,Dendrocitta vagabunda,Rufous Treepie,0.9872,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260221_181500.wav
24.0,27.0,Dendrocitta vagabunda,Rufous Treepie,0.9850,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260221_181500.wav
27.0,30.0,Dendrocitta vagabunda,Rufous Treepie,0.9865,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260221_181500.wav
30.0,33.0,Dendrocitta vagabunda,Rufous Treepie,0.9902,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260221_181500.wav
36.0,39.0,Dendrocitta vagabunda,Rufous Treepie,0.9966,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260221_181500.wav
39.0,42.0,Dendrocitta vagabunda,Rufous Treepie,0.9757,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260221_181500.wav
42.0,45.0,Dendrocitta vagabunda,Rufous Treepie,0.9808,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260221_181500.wav
45.0,48.0,Dendrocitta vagabunda,Rufous Treepie,0.9951,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260221_181500.wav
48.0,51.0,Dendrocitta vagabunda,Rufous Treepie,0.9736,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260221_181500.wav
51.0,54.0,Dendrocitta vagabunda,Rufous Treepie,0.9866,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260221_181500.wav
57.0,60.0,Dendrocitta vagabunda,Rufous Treepie,0.9397,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260221_181500.wav
60.0,63.0,Dendrocitta vagabunda,Rufous Treepie,0.9985,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260221_181500.wav
66.0,69.0,Dendrocitta vagabunda,Rufous Treepie,0.9861,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260221_181500.wav
69.0,72.0,Dendrocitta vagabunda,Rufous Treepie,0.9826,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260221_181500.wav
78.0,81.0,Dendrocitta vagabunda,Rufous Treepie,0.9851,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260221_181500.wav
81.0,84.0,Dendrocitta vagabunda,Rufous Treepie,0.9771,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260221_181500.wav
