Start (s),End (s),Scientific name,Common name,Confidence,File
129.0,132.0,Gracula indica,Southern Hill Myna,0.9860,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260220_160000.wav
162.0,165.0,Psilopogon viridis,White-cheeked Barbet,0.7080,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260220_160000.wav
165.0,168.0,Psilopogon viridis,White-cheeked Barbet,0.8581,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260220_160000.wav
168.0,171.0,Psilopogon viridis,White-cheeked Barbet,0.8226,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260220_160000.wav
171.0,174.0,Psilopogon viridis,White-cheeked Barbet,0.8449,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260220_160000.wav
174.0,177.0,Psilopogon viridis,White-cheeked Barbet,0.8653,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260220_160000.wav
243.0,246.0,Gracula indica,Southern Hill Myna,0.9771,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260220_160000.wav
258.0,261.0,Gracula indica,Southern Hill Myna,0.9735,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260220_160000.wav
270.0,273.0,Gracula indica,Southern Hill Myna,0.9560,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260220_160000.wav
273.0,276.0,Gracula indica,Southern Hill Myna,0.9156,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260220_160000.wav
279.0,282.0,Gracula indica,Southern Hill Myna,0.9805,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260220_160000.wav
291.0,294.0,Gracula indica,Southern Hill Myna,0.9935,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260220_160000.wav
297.0,300.0,Gracula indica,Southern Hill Myna,0.9450,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260220_160000.wav
