Start (s),End (s),Scientific name,Common name,Confidence,File
24.0,27.0,Gracula indica,Southern Hill Myna,0.9810,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260219_163000.wav
27.0,30.0,Gracula indica,Southern Hill Myna,0.9896,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260219_163000.wav
30.0,33.0,Gracula indica,Southern Hill Myna,0.8173,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260219_163000.wav
57.0,60.0,Gracula indica,Southern Hill Myna,0.9921,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260219_163000.wav
60.0,63.0,Gracula indica,Southern Hill Myna,0.8676,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260219_163000.wav
81.0,84.0,Gracula indica,Southern Hill Myna,0.7494,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260219_163000.wav
87.0,90.0,Psilopogon viridis,White-cheeked Barbet,0.8501,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260219_163000.wav
123.0,126.0,Gracula indica,Southern Hill Myna,0.9764,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260219_163000.wav
138.0,141.0,Gracula indica,Southern Hill Myna,0.9604,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260219_163000.wav
144.0,147.0,Gracula indica,Southern Hill Myna,0.9955,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260219_163000.wav
147.0,150.0,Gracula indica,Southern Hill Myna,0.9948,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260219_163000.wav
150.0,153.0,Gracula indica,Southern Hill Myna,0.9700,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260219_163000.wav
165.0,168.0,Gracula indica,Southern Hill Myna,0.7160,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260219_163000.wav
189.0,192.0,Accipiter badius,Shikra,0.9824,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260219_163000.wav
267.0,270.0,Dinopium benghalense,Black-rumped Flameback,0.9795,D:\TST_DATA\ATR_01\LC\LC_02\Data\TST-11_20260219_163000.wav
