Start (s),End (s),Scientific name,Common name,Confidence,File
102.0,105.0,Pycnonotus jocosus,Red-whiskered Bulbul,0.7336,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_04\TST-5_20260328_061500.wav
108.0,111.0,Pycnonotus jocosus,Red-whiskered Bulbul,0.7678,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_04\TST-5_20260328_061500.wav
111.0,114.0,Pycnonotus jocosus,Red-whiskered Bulbul,0.7542,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_04\TST-5_20260328_061500.wav
117.0,120.0,Pycnonotus jocosus,Red-whiskered Bulbul,0.7506,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_04\TST-5_20260328_061500.wav
132.0,135.0,Pycnonotus jocosus,Red-whiskered Bulbul,0.8881,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_04\TST-5_20260328_061500.wav
135.0,138.0,Pycnonotus jocosus,Red-whiskered Bulbul,0.8260,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_04\TST-5_20260328_061500.wav
144.0,147.0,Pycnonotus jocosus,Red-whiskered Bulbul,0.9218,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_04\TST-5_20260328_061500.wav
177.0,180.0,Psilopogon viridis,White-cheeked Barbet,0.7624,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_04\TST-5_20260328_061500.wav
183.0,186.0,Psilopogon viridis,White-cheeked Barbet,0.7984,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_04\TST-5_20260328_061500.wav
186.0,189.0,Psilopogon viridis,White-cheeked Barbet,0.7207,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_04\TST-5_20260328_061500.wav
189.0,192.0,Psilopogon viridis,White-cheeked Barbet,0.8677,E:\TST_2_STR\Acoustic_Data_Raw\NLC\NLC_04\TST-5_20260328_061500.wav
