Start (s),End (s),Scientific name,Common name,Confidence,File
177.0,180.0,Iole indica,Yellow-browed Bulbul,0.7533,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260329_160000.wav
183.0,186.0,Iole indica,Yellow-browed Bulbul,0.9047,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260329_160000.wav
198.0,201.0,Iole indica,Yellow-browed Bulbul,0.9176,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260329_160000.wav
207.0,210.0,Iole indica,Yellow-browed Bulbul,0.8978,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260329_160000.wav
219.0,222.0,Iole indica,Yellow-browed Bulbul,0.9531,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260329_160000.wav
222.0,225.0,Iole indica,Yellow-browed Bulbul,0.9566,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260329_160000.wav
228.0,231.0,Iole indica,Yellow-browed Bulbul,0.8903,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260329_160000.wav
234.0,237.0,Iole indica,Yellow-browed Bulbul,0.8182,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260329_160000.wav
240.0,243.0,Psilopogon viridis,White-cheeked Barbet,0.9227,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260329_160000.wav
243.0,246.0,Iole indica,Yellow-browed Bulbul,0.8419,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260329_160000.wav
246.0,249.0,Iole indica,Yellow-browed Bulbul,0.7653,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260329_160000.wav
249.0,252.0,Iole indica,Yellow-browed Bulbul,0.8969,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260329_160000.wav
252.0,255.0,Psilopogon viridis,White-cheeked Barbet,0.8681,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260329_160000.wav
255.0,258.0,Iole indica,Yellow-browed Bulbul,0.7749,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260329_160000.wav
258.0,261.0,Psilopogon viridis,White-cheeked Barbet,0.9911,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260329_160000.wav
261.0,264.0,Psilopogon viridis,White-cheeked Barbet,0.8429,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260329_160000.wav
270.0,273.0,Iole indica,Yellow-browed Bulbul,0.9224,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260329_160000.wav
294.0,297.0,Iole indica,Yellow-browed Bulbul,0.8723,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260329_160000.wav
