Start (s),End (s),Scientific name,Common name,Confidence,File
15.0,18.0,Iole indica,Yellow-browed Bulbul,0.7653,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260405_063000.wav
27.0,30.0,Iole indica,Yellow-browed Bulbul,0.9546,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260405_063000.wav
117.0,120.0,Psilopogon viridis,White-cheeked Barbet,0.7223,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260405_063000.wav
144.0,147.0,Gallus sonneratii,Gray Junglefowl,0.9770,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260405_063000.wav
168.0,171.0,Gallus sonneratii,Gray Junglefowl,0.8933,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260405_063000.wav
183.0,186.0,Psilopogon viridis,White-cheeked Barbet,0.9074,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260405_063000.wav
189.0,192.0,Psilopogon viridis,White-cheeked Barbet,0.8853,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260405_063000.wav
207.0,210.0,Psilopogon viridis,White-cheeked Barbet,0.7931,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260405_063000.wav
279.0,282.0,Phylloscopus nitidus,Green Warbler,0.9132,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260405_063000.wav
282.0,285.0,Phylloscopus nitidus,Green Warbler,0.8423,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260405_063000.wav
288.0,291.0,Phylloscopus nitidus,Green Warbler,0.8490,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260405_063000.wav
297.0,300.0,Gallus sonneratii,Gray Junglefowl,0.7650,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260405_063000.wav
