Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Psilopogon viridis,White-cheeked Barbet,0.9092,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260402_164500.wav
9.0,12.0,Psilopogon viridis,White-cheeked Barbet,0.8926,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260402_164500.wav
27.0,30.0,Psilopogon viridis,White-cheeked Barbet,0.7923,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260402_164500.wav
30.0,33.0,Psilopogon viridis,White-cheeked Barbet,0.9046,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260402_164500.wav
39.0,42.0,Psilopogon viridis,White-cheeked Barbet,0.8769,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260402_164500.wav
63.0,66.0,Psilopogon viridis,White-cheeked Barbet,0.7193,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260402_164500.wav
117.0,120.0,Iole indica,Yellow-browed Bulbul,0.7499,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260402_164500.wav
123.0,126.0,Iole indica,Yellow-browed Bulbul,0.9668,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260402_164500.wav
126.0,129.0,Iole indica,Yellow-browed Bulbul,0.8258,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260402_164500.wav
138.0,141.0,Iole indica,Yellow-browed Bulbul,0.9022,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260402_164500.wav
144.0,147.0,Iole indica,Yellow-browed Bulbul,0.9704,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260402_164500.wav
147.0,150.0,Iole indica,Yellow-browed Bulbul,0.8507,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260402_164500.wav
153.0,156.0,Iole indica,Yellow-browed Bulbul,0.8604,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260402_164500.wav
204.0,207.0,Iole indica,Yellow-browed Bulbul,0.7493,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260402_164500.wav
