Start (s),End (s),Scientific name,Common name,Confidence,File
24.0,27.0,Gallus sonneratii,Gray Junglefowl,0.9269,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260329_181500.wav
39.0,42.0,Gallus sonneratii,Gray Junglefowl,0.8411,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260329_181500.wav
51.0,54.0,Gallus sonneratii,Gray Junglefowl,0.9320,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260329_181500.wav
57.0,60.0,Gallus sonneratii,Gray Junglefowl,0.7575,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260329_181500.wav
63.0,66.0,Gallus sonneratii,Gray Junglefowl,0.9851,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260329_181500.wav
72.0,75.0,Gallus sonneratii,Gray Junglefowl,0.9600,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260329_181500.wav
75.0,78.0,Gallus sonneratii,Gray Junglefowl,0.9856,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260329_181500.wav
78.0,81.0,Gallus sonneratii,Gray Junglefowl,0.9815,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260329_181500.wav
84.0,87.0,Gallus sonneratii,Gray Junglefowl,0.7292,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260329_181500.wav
87.0,90.0,Gallus sonneratii,Gray Junglefowl,0.9941,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260329_181500.wav
105.0,108.0,Gallus sonneratii,Gray Junglefowl,0.9899,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260329_181500.wav
111.0,114.0,Psilopogon viridis,White-cheeked Barbet,0.8067,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260329_181500.wav
117.0,120.0,Gallus sonneratii,Gray Junglefowl,0.9939,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260329_181500.wav
129.0,132.0,Psilopogon viridis,White-cheeked Barbet,0.7223,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260329_181500.wav
132.0,135.0,Gallus sonneratii,Gray Junglefowl,0.9245,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260329_181500.wav
135.0,138.0,Gallus sonneratii,Gray Junglefowl,0.9900,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260329_181500.wav
144.0,147.0,Gallus sonneratii,Gray Junglefowl,0.8063,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260329_181500.wav
150.0,153.0,Psilopogon viridis,White-cheeked Barbet,0.8419,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260329_181500.wav
153.0,156.0,Gallus sonneratii,Gray Junglefowl,0.9369,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260329_181500.wav
156.0,159.0,Gallus sonneratii,Gray Junglefowl,0.9898,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260329_181500.wav
159.0,162.0,Psilopogon viridis,White-cheeked Barbet,0.8906,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260329_181500.wav
162.0,165.0,Psilopogon viridis,White-cheeked Barbet,0.8282,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260329_181500.wav
168.0,171.0,Gallus sonneratii,Gray Junglefowl,0.9790,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260329_181500.wav
192.0,195.0,Gallus sonneratii,Gray Junglefowl,0.9958,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260329_181500.wav
201.0,204.0,Gallus sonneratii,Gray Junglefowl,0.9574,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260329_181500.wav
210.0,213.0,Gallus sonneratii,Gray Junglefowl,0.9910,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260329_181500.wav
237.0,240.0,Gallus sonneratii,Gray Junglefowl,0.9799,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260329_181500.wav
264.0,267.0,Gallus sonneratii,Gray Junglefowl,0.9872,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260329_181500.wav
267.0,270.0,Gallus sonneratii,Gray Junglefowl,0.9670,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260329_181500.wav
