Start (s),End (s),Scientific name,Common name,Confidence,File
27.0,30.0,Gallus sonneratii,Gray Junglefowl,0.9554,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260404_064500.wav
42.0,45.0,Gallus sonneratii,Gray Junglefowl,0.9968,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260404_064500.wav
45.0,48.0,Gallus sonneratii,Gray Junglefowl,0.8359,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260404_064500.wav
87.0,90.0,Gallus sonneratii,Gray Junglefowl,0.9400,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260404_064500.wav
99.0,102.0,Gallus sonneratii,Gray Junglefowl,0.9753,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260404_064500.wav
111.0,114.0,Gallus sonneratii,Gray Junglefowl,0.9613,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260404_064500.wav
129.0,132.0,Myophonus horsfieldii,Malabar Whistling-Thrush,0.7518,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260404_064500.wav
135.0,138.0,Gallus sonneratii,Gray Junglefowl,0.8871,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260404_064500.wav
150.0,153.0,Gallus sonneratii,Gray Junglefowl,0.7528,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260404_064500.wav
153.0,156.0,Gallus sonneratii,Gray Junglefowl,0.9718,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260404_064500.wav
156.0,159.0,Gallus sonneratii,Gray Junglefowl,0.9062,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260404_064500.wav
168.0,171.0,Gallus sonneratii,Gray Junglefowl,0.9961,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260404_064500.wav
180.0,183.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.7440,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260404_064500.wav
186.0,189.0,Gallus sonneratii,Gray Junglefowl,0.9123,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260404_064500.wav
207.0,210.0,Gallus sonneratii,Gray Junglefowl,0.9885,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260404_064500.wav
210.0,213.0,Gallus sonneratii,Gray Junglefowl,0.9924,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260404_064500.wav
219.0,222.0,Gallus sonneratii,Gray Junglefowl,0.9861,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260404_064500.wav
219.0,222.0,Pellorneum ruficeps,Puff-throated Babbler,0.7675,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260404_064500.wav
225.0,228.0,Pellorneum ruficeps,Puff-throated Babbler,0.9826,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260404_064500.wav
228.0,231.0,Myophonus horsfieldii,Malabar Whistling-Thrush,0.7838,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260404_064500.wav
234.0,237.0,Pellorneum ruficeps,Puff-throated Babbler,0.8817,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260404_064500.wav
237.0,240.0,Pellorneum ruficeps,Puff-throated Babbler,0.7168,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260404_064500.wav
240.0,243.0,Pellorneum ruficeps,Puff-throated Babbler,0.9231,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260404_064500.wav
246.0,249.0,Pellorneum ruficeps,Puff-throated Babbler,0.7609,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260404_064500.wav
249.0,252.0,Pellorneum ruficeps,Puff-throated Babbler,0.9097,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260404_064500.wav
252.0,255.0,Pellorneum ruficeps,Puff-throated Babbler,0.8659,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260404_064500.wav
261.0,264.0,Pellorneum ruficeps,Puff-throated Babbler,0.9569,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260404_064500.wav
279.0,282.0,Gallus sonneratii,Gray Junglefowl,0.9995,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260404_064500.wav
279.0,282.0,Pellorneum ruficeps,Puff-throated Babbler,0.8009,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260404_064500.wav
282.0,285.0,Pellorneum ruficeps,Puff-throated Babbler,0.9602,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260404_064500.wav
285.0,288.0,Pellorneum ruficeps,Puff-throated Babbler,0.7180,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260404_064500.wav
297.0,300.0,Gallus sonneratii,Gray Junglefowl,0.9607,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_05\TST-15_20260404_064500.wav
