Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Oriolus xanthornus,Black-hooded Oriole,0.9258,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260217_080000.wav
6.0,9.0,Oriolus xanthornus,Black-hooded Oriole,0.7555,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260217_080000.wav
9.0,12.0,Oriolus xanthornus,Black-hooded Oriole,0.9460,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260217_080000.wav
12.0,15.0,Gallus sonneratii,Gray Junglefowl,0.9967,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260217_080000.wav
15.0,18.0,Gallus sonneratii,Gray Junglefowl,0.9672,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260217_080000.wav
21.0,24.0,Psilopogon haemacephalus,Coppersmith Barbet,0.9299,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260217_080000.wav
24.0,27.0,Psilopogon haemacephalus,Coppersmith Barbet,0.7341,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260217_080000.wav
27.0,30.0,Psilopogon haemacephalus,Coppersmith Barbet,0.9064,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260217_080000.wav
30.0,33.0,Psilopogon haemacephalus,Coppersmith Barbet,0.9633,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260217_080000.wav
33.0,36.0,Psilopogon haemacephalus,Coppersmith Barbet,0.9864,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260217_080000.wav
42.0,45.0,Psilopogon haemacephalus,Coppersmith Barbet,0.7481,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260217_080000.wav
45.0,48.0,Psilopogon haemacephalus,Coppersmith Barbet,0.8121,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260217_080000.wav
51.0,54.0,Psilopogon haemacephalus,Coppersmith Barbet,0.9312,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260217_080000.wav
57.0,60.0,Oriolus xanthornus,Black-hooded Oriole,0.8932,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260217_080000.wav
63.0,66.0,Psilopogon haemacephalus,Coppersmith Barbet,0.7063,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260217_080000.wav
72.0,75.0,Oriolus xanthornus,Black-hooded Oriole,0.7429,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260217_080000.wav
96.0,99.0,Pellorneum ruficeps,Puff-throated Babbler,0.7772,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260217_080000.wav
123.0,126.0,Psilopogon haemacephalus,Coppersmith Barbet,0.8079,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260217_080000.wav
129.0,132.0,Psilopogon haemacephalus,Coppersmith Barbet,0.8761,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260217_080000.wav
132.0,135.0,Psilopogon haemacephalus,Coppersmith Barbet,0.8248,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260217_080000.wav
138.0,141.0,Psilopogon haemacephalus,Coppersmith Barbet,0.8984,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260217_080000.wav
141.0,144.0,Psilopogon haemacephalus,Coppersmith Barbet,0.9722,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260217_080000.wav
144.0,147.0,Psilopogon haemacephalus,Coppersmith Barbet,0.9341,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260217_080000.wav
147.0,150.0,Psilopogon haemacephalus,Coppersmith Barbet,0.9540,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260217_080000.wav
150.0,153.0,Psilopogon haemacephalus,Coppersmith Barbet,0.9211,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260217_080000.wav
153.0,156.0,Psilopogon haemacephalus,Coppersmith Barbet,0.9327,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260217_080000.wav
156.0,159.0,Psilopogon haemacephalus,Coppersmith Barbet,0.7577,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260217_080000.wav
159.0,162.0,Psilopogon haemacephalus,Coppersmith Barbet,0.7980,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260217_080000.wav
189.0,192.0,Oriolus xanthornus,Black-hooded Oriole,0.8253,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260217_080000.wav
198.0,201.0,Psilopogon haemacephalus,Coppersmith Barbet,0.8961,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260217_080000.wav
201.0,204.0,Psilopogon haemacephalus,Coppersmith Barbet,0.7381,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260217_080000.wav
204.0,207.0,Psilopogon haemacephalus,Coppersmith Barbet,0.8416,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260217_080000.wav
207.0,210.0,Psilopogon haemacephalus,Coppersmith Barbet,0.7051,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260217_080000.wav
216.0,219.0,Psilopogon haemacephalus,Coppersmith Barbet,0.8703,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260217_080000.wav
222.0,225.0,Oriolus xanthornus,Black-hooded Oriole,0.9581,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260217_080000.wav
225.0,228.0,Psilopogon haemacephalus,Coppersmith Barbet,0.7547,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260217_080000.wav
240.0,243.0,Psilopogon haemacephalus,Coppersmith Barbet,0.9443,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260217_080000.wav
243.0,246.0,Oriolus xanthornus,Black-hooded Oriole,0.7678,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260217_080000.wav
246.0,249.0,Oriolus xanthornus,Black-hooded Oriole,0.8147,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260217_080000.wav
252.0,255.0,Dicrurus paradiseus,Greater Racket-tailed Drongo,0.7880,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260217_080000.wav
255.0,258.0,Psilopogon haemacephalus,Coppersmith Barbet,0.8952,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260217_080000.wav
258.0,261.0,Psilopogon haemacephalus,Coppersmith Barbet,0.8522,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260217_080000.wav
267.0,270.0,Oriolus xanthornus,Black-hooded Oriole,0.8210,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260217_080000.wav
270.0,273.0,Oriolus xanthornus,Black-hooded Oriole,0.7589,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260217_080000.wav
273.0,276.0,Psilopogon haemacephalus,Coppersmith Barbet,0.7694,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260217_080000.wav
279.0,282.0,Dicrurus paradiseus,Greater Racket-tailed Drongo,0.9262,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260217_080000.wav
282.0,285.0,Psilopogon haemacephalus,Coppersmith Barbet,0.9374,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260217_080000.wav
285.0,288.0,Psilopogon haemacephalus,Coppersmith Barbet,0.8669,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260217_080000.wav
297.0,300.0,Psilopogon haemacephalus,Coppersmith Barbet,0.8769,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260217_080000.wav
