Start (s),End (s),Scientific name,Common name,Confidence,File
78.0,81.0,Oriolus xanthornus,Black-hooded Oriole,0.8467,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260218_071500.wav
96.0,99.0,Pycnonotus luteolus,White-browed Bulbul,0.7508,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260218_071500.wav
108.0,111.0,Pycnonotus luteolus,White-browed Bulbul,0.7432,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260218_071500.wav
120.0,123.0,Pycnonotus luteolus,White-browed Bulbul,0.8388,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260218_071500.wav
129.0,132.0,Oriolus xanthornus,Black-hooded Oriole,0.7880,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260218_071500.wav
144.0,147.0,Pycnonotus luteolus,White-browed Bulbul,0.9258,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260218_071500.wav
204.0,207.0,Oriolus xanthornus,Black-hooded Oriole,0.9921,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260218_071500.wav
207.0,210.0,Oriolus xanthornus,Black-hooded Oriole,0.9644,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260218_071500.wav
213.0,216.0,Oriolus xanthornus,Black-hooded Oriole,0.9208,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260218_071500.wav
219.0,222.0,Oriolus xanthornus,Black-hooded Oriole,0.7039,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260218_071500.wav
225.0,228.0,Oriolus xanthornus,Black-hooded Oriole,0.9486,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260218_071500.wav
228.0,231.0,Oriolus xanthornus,Black-hooded Oriole,0.9749,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260218_071500.wav
234.0,237.0,Pycnonotus luteolus,White-browed Bulbul,0.9436,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260218_071500.wav
240.0,243.0,Upupa epops,Eurasian Hoopoe,0.8505,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260218_071500.wav
246.0,249.0,Oriolus xanthornus,Black-hooded Oriole,0.9450,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260218_071500.wav
249.0,252.0,Oriolus xanthornus,Black-hooded Oriole,0.8756,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260218_071500.wav
252.0,255.0,Oriolus xanthornus,Black-hooded Oriole,0.9299,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260218_071500.wav
