Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Pellorneum ruficeps,Puff-throated Babbler,0.7921,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260222_063000.wav
3.0,6.0,Pellorneum ruficeps,Puff-throated Babbler,0.8586,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260222_063000.wav
6.0,9.0,Pellorneum ruficeps,Puff-throated Babbler,0.9206,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260222_063000.wav
9.0,12.0,Pellorneum ruficeps,Puff-throated Babbler,0.8836,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260222_063000.wav
12.0,15.0,Pellorneum ruficeps,Puff-throated Babbler,0.9679,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260222_063000.wav
15.0,18.0,Pellorneum ruficeps,Puff-throated Babbler,0.9437,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260222_063000.wav
21.0,24.0,Pellorneum ruficeps,Puff-throated Babbler,0.8080,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260222_063000.wav
24.0,27.0,Pellorneum ruficeps,Puff-throated Babbler,0.9263,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260222_063000.wav
27.0,30.0,Pellorneum ruficeps,Puff-throated Babbler,0.9416,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260222_063000.wav
30.0,33.0,Pellorneum ruficeps,Puff-throated Babbler,0.9870,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260222_063000.wav
33.0,36.0,Pellorneum ruficeps,Puff-throated Babbler,0.9246,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260222_063000.wav
36.0,39.0,Pellorneum ruficeps,Puff-throated Babbler,0.9177,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260222_063000.wav
39.0,42.0,Pellorneum ruficeps,Puff-throated Babbler,0.7727,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260222_063000.wav
48.0,51.0,Pellorneum ruficeps,Puff-throated Babbler,0.9884,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260222_063000.wav
54.0,57.0,Pellorneum ruficeps,Puff-throated Babbler,0.9073,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260222_063000.wav
57.0,60.0,Pellorneum ruficeps,Puff-throated Babbler,0.9410,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260222_063000.wav
60.0,63.0,Pellorneum ruficeps,Puff-throated Babbler,0.8903,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260222_063000.wav
63.0,66.0,Pellorneum ruficeps,Puff-throated Babbler,0.8836,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260222_063000.wav
