Start (s),End (s),Scientific name,Common name,Confidence,File
27.0,30.0,Glaucidium radiatum,Jungle Owlet,0.8678,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260221_061500.wav
48.0,51.0,Myophonus horsfieldii,Malabar Whistling-Thrush,0.9484,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260221_061500.wav
105.0,108.0,Halcyon smyrnensis,White-throated Kingfisher,0.8748,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260221_061500.wav
111.0,114.0,Myophonus horsfieldii,Malabar Whistling-Thrush,0.9448,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260221_061500.wav
117.0,120.0,Myophonus horsfieldii,Malabar Whistling-Thrush,0.8932,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260221_061500.wav
126.0,129.0,Myophonus horsfieldii,Malabar Whistling-Thrush,0.9263,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260221_061500.wav
129.0,132.0,Myophonus horsfieldii,Malabar Whistling-Thrush,0.9989,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260221_061500.wav
132.0,135.0,Myophonus horsfieldii,Malabar Whistling-Thrush,0.9074,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260221_061500.wav
135.0,138.0,Myophonus horsfieldii,Malabar Whistling-Thrush,0.9666,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260221_061500.wav
141.0,144.0,Myophonus horsfieldii,Malabar Whistling-Thrush,0.9862,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260221_061500.wav
156.0,159.0,Myophonus horsfieldii,Malabar Whistling-Thrush,0.7864,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260221_061500.wav
162.0,165.0,Myophonus horsfieldii,Malabar Whistling-Thrush,0.9905,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260221_061500.wav
195.0,198.0,Myophonus horsfieldii,Malabar Whistling-Thrush,0.9592,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260221_061500.wav
210.0,213.0,Myophonus horsfieldii,Malabar Whistling-Thrush,0.9685,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260221_061500.wav
216.0,219.0,Myophonus horsfieldii,Malabar Whistling-Thrush,0.7529,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260221_061500.wav
219.0,222.0,Myophonus horsfieldii,Malabar Whistling-Thrush,0.9647,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260221_061500.wav
228.0,231.0,Glaucidium radiatum,Jungle Owlet,0.9244,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260221_061500.wav
231.0,234.0,Myophonus horsfieldii,Malabar Whistling-Thrush,0.7365,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260221_061500.wav
234.0,237.0,Myophonus horsfieldii,Malabar Whistling-Thrush,0.7214,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260221_061500.wav
237.0,240.0,Myophonus horsfieldii,Malabar Whistling-Thrush,0.9649,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260221_061500.wav
