Start (s),End (s),Scientific name,Common name,Confidence,File
123.0,126.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.8094,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260215_080000.wav
147.0,150.0,Halcyon smyrnensis,White-throated Kingfisher,0.9091,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260215_080000.wav
162.0,165.0,Oriolus xanthornus,Black-hooded Oriole,0.9523,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260215_080000.wav
177.0,180.0,Oriolus xanthornus,Black-hooded Oriole,0.7185,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260215_080000.wav
249.0,252.0,Psilopogon viridis,White-cheeked Barbet,0.7108,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260215_080000.wav
252.0,255.0,Psilopogon viridis,White-cheeked Barbet,0.7291,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260215_080000.wav
258.0,261.0,Halcyon smyrnensis,White-throated Kingfisher,0.8790,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260215_080000.wav
264.0,267.0,Halcyon smyrnensis,White-throated Kingfisher,0.9713,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260215_080000.wav
276.0,279.0,Halcyon smyrnensis,White-throated Kingfisher,0.9917,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260215_080000.wav
282.0,285.0,Halcyon smyrnensis,White-throated Kingfisher,0.9933,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260215_080000.wav
285.0,288.0,Halcyon smyrnensis,White-throated Kingfisher,0.9924,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260215_080000.wav
288.0,291.0,Halcyon smyrnensis,White-throated Kingfisher,0.8942,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260215_080000.wav
291.0,294.0,Halcyon smyrnensis,White-throated Kingfisher,0.9476,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260215_080000.wav
