Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Psilopogon haemacephalus,Coppersmith Barbet,0.7565,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260217_073000.wav
9.0,12.0,Gallus sonneratii,Gray Junglefowl,0.9813,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260217_073000.wav
12.0,15.0,Halcyon smyrnensis,White-throated Kingfisher,0.8341,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260217_073000.wav
102.0,105.0,Psilopogon haemacephalus,Coppersmith Barbet,0.8567,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260217_073000.wav
105.0,108.0,Psilopogon haemacephalus,Coppersmith Barbet,0.9215,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260217_073000.wav
108.0,111.0,Psilopogon haemacephalus,Coppersmith Barbet,0.8910,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260217_073000.wav
111.0,114.0,Psilopogon haemacephalus,Coppersmith Barbet,0.9121,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260217_073000.wav
117.0,120.0,Psilopogon haemacephalus,Coppersmith Barbet,0.8360,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260217_073000.wav
120.0,123.0,Psilopogon haemacephalus,Coppersmith Barbet,0.9412,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260217_073000.wav
123.0,126.0,Psilopogon haemacephalus,Coppersmith Barbet,0.9396,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260217_073000.wav
126.0,129.0,Psilopogon haemacephalus,Coppersmith Barbet,0.8518,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260217_073000.wav
129.0,132.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.8525,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260217_073000.wav
129.0,132.0,Psilopogon haemacephalus,Coppersmith Barbet,0.8417,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260217_073000.wav
132.0,135.0,Psilopogon haemacephalus,Coppersmith Barbet,0.9188,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260217_073000.wav
135.0,138.0,Psilopogon haemacephalus,Coppersmith Barbet,0.7846,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260217_073000.wav
