Start (s),End (s),Scientific name,Common name,Confidence,File
6.0,9.0,Psilopogon haemacephalus,Coppersmith Barbet,0.9373,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260213_081500.wav
9.0,12.0,Psilopogon haemacephalus,Coppersmith Barbet,0.8413,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260213_081500.wav
12.0,15.0,Psilopogon haemacephalus,Coppersmith Barbet,0.9714,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260213_081500.wav
15.0,18.0,Psilopogon haemacephalus,Coppersmith Barbet,0.8417,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260213_081500.wav
21.0,24.0,Psilopogon haemacephalus,Coppersmith Barbet,0.8972,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260213_081500.wav
24.0,27.0,Psilopogon haemacephalus,Coppersmith Barbet,0.7171,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260213_081500.wav
27.0,30.0,Psilopogon haemacephalus,Coppersmith Barbet,0.7948,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260213_081500.wav
30.0,33.0,Psilopogon haemacephalus,Coppersmith Barbet,0.8580,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260213_081500.wav
33.0,36.0,Psilopogon haemacephalus,Coppersmith Barbet,0.8802,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260213_081500.wav
48.0,51.0,Dicaeum erythrorhynchos,Pale-billed Flowerpecker,0.7352,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260213_081500.wav
63.0,66.0,Psilopogon haemacephalus,Coppersmith Barbet,0.7866,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260213_081500.wav
69.0,72.0,Pycnonotus luteolus,White-browed Bulbul,0.8935,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260213_081500.wav
93.0,96.0,Psilopogon haemacephalus,Coppersmith Barbet,0.7351,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260213_081500.wav
96.0,99.0,Psilopogon haemacephalus,Coppersmith Barbet,0.7553,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260213_081500.wav
111.0,114.0,Psilopogon haemacephalus,Coppersmith Barbet,0.7191,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260213_081500.wav
117.0,120.0,Psilopogon haemacephalus,Coppersmith Barbet,0.7697,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260213_081500.wav
141.0,144.0,Psilopogon haemacephalus,Coppersmith Barbet,0.8452,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260213_081500.wav
144.0,147.0,Psilopogon haemacephalus,Coppersmith Barbet,0.7710,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260213_081500.wav
