Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Glaucidium radiatum,Jungle Owlet,0.7709,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260219_061500.wav
48.0,51.0,Dicrurus paradiseus,Greater Racket-tailed Drongo,0.7341,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260219_061500.wav
66.0,69.0,Myophonus horsfieldii,Malabar Whistling-Thrush,0.9386,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260219_061500.wav
90.0,93.0,Myophonus horsfieldii,Malabar Whistling-Thrush,0.9603,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260219_061500.wav
129.0,132.0,Myophonus horsfieldii,Malabar Whistling-Thrush,0.9945,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260219_061500.wav
135.0,138.0,Myophonus horsfieldii,Malabar Whistling-Thrush,0.9461,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260219_061500.wav
138.0,141.0,Myophonus horsfieldii,Malabar Whistling-Thrush,0.9767,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260219_061500.wav
141.0,144.0,Myophonus horsfieldii,Malabar Whistling-Thrush,0.9972,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260219_061500.wav
162.0,165.0,Myophonus horsfieldii,Malabar Whistling-Thrush,0.9424,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260219_061500.wav
165.0,168.0,Myophonus horsfieldii,Malabar Whistling-Thrush,0.9707,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260219_061500.wav
168.0,171.0,Myophonus horsfieldii,Malabar Whistling-Thrush,0.9797,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260219_061500.wav
171.0,174.0,Myophonus horsfieldii,Malabar Whistling-Thrush,0.7605,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260219_061500.wav
225.0,228.0,Myophonus horsfieldii,Malabar Whistling-Thrush,0.9310,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260219_061500.wav
228.0,231.0,Myophonus horsfieldii,Malabar Whistling-Thrush,0.9897,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260219_061500.wav
231.0,234.0,Myophonus horsfieldii,Malabar Whistling-Thrush,0.9823,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260219_061500.wav
237.0,240.0,Myophonus horsfieldii,Malabar Whistling-Thrush,0.9991,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260219_061500.wav
249.0,252.0,Halcyon smyrnensis,White-throated Kingfisher,0.9639,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260219_061500.wav
252.0,255.0,Halcyon smyrnensis,White-throated Kingfisher,0.9267,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260219_061500.wav
264.0,267.0,Myophonus horsfieldii,Malabar Whistling-Thrush,0.9917,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260219_061500.wav
294.0,297.0,Myophonus horsfieldii,Malabar Whistling-Thrush,0.9469,D:\TST_DATA\ATR_01\LNC\LNC_02____\audio_trimmed\TST-12_20260219_061500.wav
