Start (s),End (s),Scientific name,Common name,Confidence,File
60.0,63.0,Cinnyris asiaticus,Purple Sunbird,0.8344,D:\TST_DATA\STR_01\STR\NLC_03\rec_6\Data\TST-6_20260218_083000.wav
63.0,66.0,Cinnyris asiaticus,Purple Sunbird,0.7139,D:\TST_DATA\STR_01\STR\NLC_03\rec_6\Data\TST-6_20260218_083000.wav
66.0,69.0,Cinnyris asiaticus,Purple Sunbird,0.9109,D:\TST_DATA\STR_01\STR\NLC_03\rec_6\Data\TST-6_20260218_083000.wav
87.0,90.0,Pycnonotus luteolus,White-browed Bulbul,0.9533,D:\TST_DATA\STR_01\STR\NLC_03\rec_6\Data\TST-6_20260218_083000.wav
90.0,93.0,Pycnonotus luteolus,White-browed Bulbul,0.9708,D:\TST_DATA\STR_01\STR\NLC_03\rec_6\Data\TST-6_20260218_083000.wav
102.0,105.0,Cinnyris asiaticus,Purple Sunbird,0.8456,D:\TST_DATA\STR_01\STR\NLC_03\rec_6\Data\TST-6_20260218_083000.wav
105.0,108.0,Cinnyris asiaticus,Purple Sunbird,0.7897,D:\TST_DATA\STR_01\STR\NLC_03\rec_6\Data\TST-6_20260218_083000.wav
126.0,129.0,Cinnyris asiaticus,Purple Sunbird,0.7355,D:\TST_DATA\STR_01\STR\NLC_03\rec_6\Data\TST-6_20260218_083000.wav
132.0,135.0,Coracias benghalensis,Indian Roller,0.8665,D:\TST_DATA\STR_01\STR\NLC_03\rec_6\Data\TST-6_20260218_083000.wav
132.0,135.0,Cinnyris asiaticus,Purple Sunbird,0.7382,D:\TST_DATA\STR_01\STR\NLC_03\rec_6\Data\TST-6_20260218_083000.wav
135.0,138.0,Coracias benghalensis,Indian Roller,0.9613,D:\TST_DATA\STR_01\STR\NLC_03\rec_6\Data\TST-6_20260218_083000.wav
138.0,141.0,Coracias benghalensis,Indian Roller,0.9660,D:\TST_DATA\STR_01\STR\NLC_03\rec_6\Data\TST-6_20260218_083000.wav
141.0,144.0,Cinnyris asiaticus,Purple Sunbird,0.7493,D:\TST_DATA\STR_01\STR\NLC_03\rec_6\Data\TST-6_20260218_083000.wav
153.0,156.0,Cinnyris asiaticus,Purple Sunbird,0.7120,D:\TST_DATA\STR_01\STR\NLC_03\rec_6\Data\TST-6_20260218_083000.wav
156.0,159.0,Cinnyris asiaticus,Purple Sunbird,0.8832,D:\TST_DATA\STR_01\STR\NLC_03\rec_6\Data\TST-6_20260218_083000.wav
165.0,168.0,Cinnyris asiaticus,Purple Sunbird,0.8772,D:\TST_DATA\STR_01\STR\NLC_03\rec_6\Data\TST-6_20260218_083000.wav
168.0,171.0,Cinnyris asiaticus,Purple Sunbird,0.7300,D:\TST_DATA\STR_01\STR\NLC_03\rec_6\Data\TST-6_20260218_083000.wav
189.0,192.0,Cinnyris asiaticus,Purple Sunbird,0.9071,D:\TST_DATA\STR_01\STR\NLC_03\rec_6\Data\TST-6_20260218_083000.wav
198.0,201.0,Cinnyris asiaticus,Purple Sunbird,0.9441,D:\TST_DATA\STR_01\STR\NLC_03\rec_6\Data\TST-6_20260218_083000.wav
207.0,210.0,Cinnyris asiaticus,Purple Sunbird,0.7758,D:\TST_DATA\STR_01\STR\NLC_03\rec_6\Data\TST-6_20260218_083000.wav
210.0,213.0,Cinnyris asiaticus,Purple Sunbird,0.7662,D:\TST_DATA\STR_01\STR\NLC_03\rec_6\Data\TST-6_20260218_083000.wav
228.0,231.0,Cinnyris asiaticus,Purple Sunbird,0.8388,D:\TST_DATA\STR_01\STR\NLC_03\rec_6\Data\TST-6_20260218_083000.wav
