Start (s),End (s),Scientific name,Common name,Confidence,File
6.0,9.0,Zosterops palpebrosus,Indian White-eye,0.8228,D:\TST_DATA\STR_01\STR\NLC_03\rec_6\Data\TST-6_20260211_063000.wav
9.0,12.0,Zosterops palpebrosus,Indian White-eye,0.8929,D:\TST_DATA\STR_01\STR\NLC_03\rec_6\Data\TST-6_20260211_063000.wav
15.0,18.0,Zosterops palpebrosus,Indian White-eye,0.8853,D:\TST_DATA\STR_01\STR\NLC_03\rec_6\Data\TST-6_20260211_063000.wav
18.0,21.0,Zosterops palpebrosus,Indian White-eye,0.7884,D:\TST_DATA\STR_01\STR\NLC_03\rec_6\Data\TST-6_20260211_063000.wav
24.0,27.0,Zosterops palpebrosus,Indian White-eye,0.9049,D:\TST_DATA\STR_01\STR\NLC_03\rec_6\Data\TST-6_20260211_063000.wav
27.0,30.0,Zosterops palpebrosus,Indian White-eye,0.8820,D:\TST_DATA\STR_01\STR\NLC_03\rec_6\Data\TST-6_20260211_063000.wav
33.0,36.0,Zosterops palpebrosus,Indian White-eye,0.8567,D:\TST_DATA\STR_01\STR\NLC_03\rec_6\Data\TST-6_20260211_063000.wav
36.0,39.0,Pycnonotus luteolus,White-browed Bulbul,0.9289,D:\TST_DATA\STR_01\STR\NLC_03\rec_6\Data\TST-6_20260211_063000.wav
39.0,42.0,Pycnonotus luteolus,White-browed Bulbul,0.7913,D:\TST_DATA\STR_01\STR\NLC_03\rec_6\Data\TST-6_20260211_063000.wav
42.0,45.0,Zosterops palpebrosus,Indian White-eye,0.7686,D:\TST_DATA\STR_01\STR\NLC_03\rec_6\Data\TST-6_20260211_063000.wav
60.0,63.0,Zosterops palpebrosus,Indian White-eye,0.7314,D:\TST_DATA\STR_01\STR\NLC_03\rec_6\Data\TST-6_20260211_063000.wav
81.0,84.0,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,0.7100,D:\TST_DATA\STR_01\STR\NLC_03\rec_6\Data\TST-6_20260211_063000.wav
84.0,87.0,Gallus sonneratii,Gray Junglefowl,0.7320,D:\TST_DATA\STR_01\STR\NLC_03\rec_6\Data\TST-6_20260211_063000.wav
90.0,93.0,Zosterops palpebrosus,Indian White-eye,0.9250,D:\TST_DATA\STR_01\STR\NLC_03\rec_6\Data\TST-6_20260211_063000.wav
93.0,96.0,Zosterops palpebrosus,Indian White-eye,0.9368,D:\TST_DATA\STR_01\STR\NLC_03\rec_6\Data\TST-6_20260211_063000.wav
99.0,102.0,Zosterops palpebrosus,Indian White-eye,0.7618,D:\TST_DATA\STR_01\STR\NLC_03\rec_6\Data\TST-6_20260211_063000.wav
102.0,105.0,Zosterops palpebrosus,Indian White-eye,0.8732,D:\TST_DATA\STR_01\STR\NLC_03\rec_6\Data\TST-6_20260211_063000.wav
114.0,117.0,Zosterops palpebrosus,Indian White-eye,0.9723,D:\TST_DATA\STR_01\STR\NLC_03\rec_6\Data\TST-6_20260211_063000.wav
117.0,120.0,Zosterops palpebrosus,Indian White-eye,0.8634,D:\TST_DATA\STR_01\STR\NLC_03\rec_6\Data\TST-6_20260211_063000.wav
123.0,126.0,Zosterops palpebrosus,Indian White-eye,0.8962,D:\TST_DATA\STR_01\STR\NLC_03\rec_6\Data\TST-6_20260211_063000.wav
126.0,129.0,Gallus sonneratii,Gray Junglefowl,0.8048,D:\TST_DATA\STR_01\STR\NLC_03\rec_6\Data\TST-6_20260211_063000.wav
129.0,132.0,Zosterops palpebrosus,Indian White-eye,0.9130,D:\TST_DATA\STR_01\STR\NLC_03\rec_6\Data\TST-6_20260211_063000.wav
