Start (s),End (s),Scientific name,Common name,Confidence,File
24.0,27.0,Streptopelia chinensis,Spotted Dove,0.8396,D:\TST_DATA\STR_01\STR\NLC_03\rec_6\Data\TST-6_20260217_173000.wav
42.0,45.0,Streptopelia chinensis,Spotted Dove,0.7411,D:\TST_DATA\STR_01\STR\NLC_03\rec_6\Data\TST-6_20260217_173000.wav
54.0,57.0,Streptopelia chinensis,Spotted Dove,0.9853,D:\TST_DATA\STR_01\STR\NLC_03\rec_6\Data\TST-6_20260217_173000.wav
57.0,60.0,Streptopelia chinensis,Spotted Dove,0.7662,D:\TST_DATA\STR_01\STR\NLC_03\rec_6\Data\TST-6_20260217_173000.wav
63.0,66.0,Streptopelia chinensis,Spotted Dove,0.9709,D:\TST_DATA\STR_01\STR\NLC_03\rec_6\Data\TST-6_20260217_173000.wav
69.0,72.0,Streptopelia chinensis,Spotted Dove,0.9177,D:\TST_DATA\STR_01\STR\NLC_03\rec_6\Data\TST-6_20260217_173000.wav
72.0,75.0,Streptopelia chinensis,Spotted Dove,0.7780,D:\TST_DATA\STR_01\STR\NLC_03\rec_6\Data\TST-6_20260217_173000.wav
123.0,126.0,Streptopelia chinensis,Spotted Dove,0.7813,D:\TST_DATA\STR_01\STR\NLC_03\rec_6\Data\TST-6_20260217_173000.wav
156.0,159.0,Streptopelia chinensis,Spotted Dove,0.7772,D:\TST_DATA\STR_01\STR\NLC_03\rec_6\Data\TST-6_20260217_173000.wav
207.0,210.0,Streptopelia chinensis,Spotted Dove,0.8471,D:\TST_DATA\STR_01\STR\NLC_03\rec_6\Data\TST-6_20260217_173000.wav
294.0,297.0,Streptopelia chinensis,Spotted Dove,0.8249,D:\TST_DATA\STR_01\STR\NLC_03\rec_6\Data\TST-6_20260217_173000.wav
