Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Gallus sonneratii,Gray Junglefowl,0.9904,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_02\TST-8_20260405_183000.wav
6.0,9.0,Gallus sonneratii,Gray Junglefowl,0.9670,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_02\TST-8_20260405_183000.wav
15.0,18.0,Gallus sonneratii,Gray Junglefowl,0.9879,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_02\TST-8_20260405_183000.wav
24.0,27.0,Gallus sonneratii,Gray Junglefowl,0.9248,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_02\TST-8_20260405_183000.wav
30.0,33.0,Gallus sonneratii,Gray Junglefowl,0.9964,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_02\TST-8_20260405_183000.wav
42.0,45.0,Gallus sonneratii,Gray Junglefowl,0.9729,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_02\TST-8_20260405_183000.wav
45.0,48.0,Gallus sonneratii,Gray Junglefowl,0.9893,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_02\TST-8_20260405_183000.wav
48.0,51.0,Gallus sonneratii,Gray Junglefowl,0.9870,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_02\TST-8_20260405_183000.wav
66.0,69.0,Gallus sonneratii,Gray Junglefowl,0.8705,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_02\TST-8_20260405_183000.wav
102.0,105.0,Gallus sonneratii,Gray Junglefowl,0.9379,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_02\TST-8_20260405_183000.wav
138.0,141.0,Gallus sonneratii,Gray Junglefowl,0.7606,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_02\TST-8_20260405_183000.wav
156.0,159.0,Gallus sonneratii,Gray Junglefowl,0.9849,E:\TST_2_STR\Acoustic_Data_Raw\LC\LC_02\TST-8_20260405_183000.wav
