Start (s),End (s),Scientific name,Common name,Confidence,File
63.0,66.0,Psilopogon viridis,White-cheeked Barbet,0.7496,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260223_164500.wav
66.0,69.0,Psilopogon viridis,White-cheeked Barbet,0.9299,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260223_164500.wav
78.0,81.0,Psilopogon viridis,White-cheeked Barbet,0.7109,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260223_164500.wav
81.0,84.0,Psilopogon viridis,White-cheeked Barbet,0.9180,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260223_164500.wav
84.0,87.0,Psilopogon viridis,White-cheeked Barbet,0.9212,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260223_164500.wav
90.0,93.0,Psilopogon viridis,White-cheeked Barbet,0.8106,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260223_164500.wav
93.0,96.0,Psilopogon viridis,White-cheeked Barbet,0.7837,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260223_164500.wav
96.0,99.0,Psilopogon viridis,White-cheeked Barbet,0.7197,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260223_164500.wav
105.0,108.0,Psilopogon viridis,White-cheeked Barbet,0.8778,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260223_164500.wav
108.0,111.0,Psilopogon viridis,White-cheeked Barbet,0.7161,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260223_164500.wav
186.0,189.0,Psilopogon viridis,White-cheeked Barbet,0.7204,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260223_164500.wav
