Start (s),End (s),Scientific name,Common name,Confidence,File
45.0,48.0,Oriolus xanthornus,Black-hooded Oriole,0.7823,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260218_073000.wav
147.0,150.0,Pelargopsis capensis,Stork-billed Kingfisher,0.8049,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260218_073000.wav
171.0,174.0,Pelargopsis capensis,Stork-billed Kingfisher,0.8611,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260218_073000.wav
177.0,180.0,Pelargopsis capensis,Stork-billed Kingfisher,0.7609,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260218_073000.wav
183.0,186.0,Pelargopsis capensis,Stork-billed Kingfisher,0.9916,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260218_073000.wav
186.0,189.0,Pelargopsis capensis,Stork-billed Kingfisher,0.9406,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260218_073000.wav
189.0,192.0,Pelargopsis capensis,Stork-billed Kingfisher,0.9981,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260218_073000.wav
204.0,207.0,Pelargopsis capensis,Stork-billed Kingfisher,0.7140,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260218_073000.wav
207.0,210.0,Pelargopsis capensis,Stork-billed Kingfisher,0.8234,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260218_073000.wav
237.0,240.0,Pelargopsis capensis,Stork-billed Kingfisher,0.8194,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260218_073000.wav
