Start (s),End (s),Scientific name,Common name,Confidence,File
9.0,12.0,Pellorneum ruficeps,Puff-throated Babbler,0.9143,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260223_064500.wav
15.0,18.0,Pellorneum ruficeps,Puff-throated Babbler,0.9489,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260223_064500.wav
21.0,24.0,Pellorneum ruficeps,Puff-throated Babbler,0.9789,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260223_064500.wav
27.0,30.0,Pellorneum ruficeps,Puff-throated Babbler,0.9741,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260223_064500.wav
36.0,39.0,Pellorneum ruficeps,Puff-throated Babbler,0.9810,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260223_064500.wav
57.0,60.0,Pellorneum ruficeps,Puff-throated Babbler,0.8184,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260223_064500.wav
63.0,66.0,Pellorneum ruficeps,Puff-throated Babbler,0.7523,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260223_064500.wav
69.0,72.0,Pellorneum ruficeps,Puff-throated Babbler,0.9629,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260223_064500.wav
72.0,75.0,Pellorneum ruficeps,Puff-throated Babbler,0.9357,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260223_064500.wav
78.0,81.0,Pellorneum ruficeps,Puff-throated Babbler,0.8065,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260223_064500.wav
84.0,87.0,Pellorneum ruficeps,Puff-throated Babbler,0.8900,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260223_064500.wav
90.0,93.0,Pellorneum ruficeps,Puff-throated Babbler,0.8474,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260223_064500.wav
96.0,99.0,Pellorneum ruficeps,Puff-throated Babbler,0.9223,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260223_064500.wav
111.0,114.0,Pellorneum ruficeps,Puff-throated Babbler,0.8343,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260223_064500.wav
132.0,135.0,Pellorneum ruficeps,Puff-throated Babbler,0.9381,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260223_064500.wav
138.0,141.0,Pellorneum ruficeps,Puff-throated Babbler,0.8166,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260223_064500.wav
144.0,147.0,Pellorneum ruficeps,Puff-throated Babbler,0.8976,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260223_064500.wav
153.0,156.0,Pellorneum ruficeps,Puff-throated Babbler,0.7756,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260223_064500.wav
