Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Psilopogon viridis,White-cheeked Barbet,0.8132,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260214_181500.wav
9.0,12.0,Psilopogon viridis,White-cheeked Barbet,0.9011,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260214_181500.wav
12.0,15.0,Psilopogon viridis,White-cheeked Barbet,0.8064,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260214_181500.wav
30.0,33.0,Psilopogon viridis,White-cheeked Barbet,0.7211,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260214_181500.wav
33.0,36.0,Psilopogon viridis,White-cheeked Barbet,0.8534,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260214_181500.wav
51.0,54.0,Psilopogon viridis,White-cheeked Barbet,0.8376,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260214_181500.wav
54.0,57.0,Psilopogon viridis,White-cheeked Barbet,0.7034,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260214_181500.wav
57.0,60.0,Psilopogon viridis,White-cheeked Barbet,0.8879,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260214_181500.wav
60.0,63.0,Psilopogon viridis,White-cheeked Barbet,0.8892,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260214_181500.wav
63.0,66.0,Psilopogon viridis,White-cheeked Barbet,0.8035,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260214_181500.wav
114.0,117.0,Psilopogon viridis,White-cheeked Barbet,0.7350,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260214_181500.wav
138.0,141.0,Psilopogon viridis,White-cheeked Barbet,0.7721,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260214_181500.wav
165.0,168.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.8933,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260214_181500.wav
180.0,183.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.8921,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260214_181500.wav
186.0,189.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.7222,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260214_181500.wav
189.0,192.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.9762,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260214_181500.wav
192.0,195.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.9735,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260214_181500.wav
195.0,198.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.7274,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260214_181500.wav
198.0,201.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.9914,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260214_181500.wav
201.0,204.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.9502,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260214_181500.wav
204.0,207.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.8984,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260214_181500.wav
207.0,210.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.9005,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260214_181500.wav
210.0,213.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.8219,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260214_181500.wav
216.0,219.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.7419,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260214_181500.wav
231.0,234.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.8419,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260214_181500.wav
240.0,243.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.7194,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260214_181500.wav
246.0,249.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.8270,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260214_181500.wav
267.0,270.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.9463,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260214_181500.wav
270.0,273.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.8872,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260214_181500.wav
276.0,279.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.9095,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260214_181500.wav
285.0,288.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.8123,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260214_181500.wav
291.0,294.0,Terpsiphone paradisi,Indian Paradise-Flycatcher,0.7714,D:\TST_DATA\ATR_01\LC\LC_03\Data\TST-14_20260214_181500.wav
